"Year","Category","Nominee","Won"
"1990 (63rd)","ACTOR IN A SUPPORTING ROLE","Longtime Companion ","no"
"1990 (63rd)","ACTOR IN A SUPPORTING ROLE","The Godfather; Part III ","no"
"1990 (63rd)","ACTOR IN A SUPPORTING ROLE","Dances With Wolves ","no"
"1990 (63rd)","ACTOR IN A SUPPORTING ROLE","Dick Tracy ","no"
"1990 (63rd)","ACTOR IN A SUPPORTING ROLE","Good Fellas ","yes"
"1990 (63rd)","ACTRESS IN A LEADING ROLE","Misery ","yes"
"1990 (63rd)","ACTRESS IN A LEADING ROLE","The Grifters ","no"
"1990 (63rd)","ACTRESS IN A LEADING ROLE","Pretty Woman ","no"
"1990 (63rd)","ACTRESS IN A LEADING ROLE","Postcards from the Edge ","no"
"1990 (63rd)","ACTRESS IN A LEADING ROLE","Mr. & Mrs. Bridge ","no"
"1990 (63rd)","ACTRESS IN A SUPPORTING ROLE","The Grifters ","no"
"1990 (63rd)","ACTRESS IN A SUPPORTING ROLE","Good Fellas ","no"
"1990 (63rd)","ACTRESS IN A SUPPORTING ROLE","Ghost ","yes"
"1990 (63rd)","ACTRESS IN A SUPPORTING ROLE","Wild at Heart ","no"
"1990 (63rd)","ACTRESS IN A SUPPORTING ROLE","Dances With Wolves ","no"
"1990 (63rd)","CINEMATOGRAPHY","Avalon","no"
"1990 (63rd)","CINEMATOGRAPHY","Dances With Wolves","yes"
"1990 (63rd)","CINEMATOGRAPHY","Dick Tracy","no"
"1990 (63rd)","CINEMATOGRAPHY","The Godfather; Part III","no"
"1990 (63rd)","CINEMATOGRAPHY","Henry & June","no"
"1990 (63rd)","COSTUME DESIGN","Avalon","no"
"1990 (63rd)","COSTUME DESIGN","Cyrano de Bergerac","yes"
"1990 (63rd)","COSTUME DESIGN","Dances With Wolves","no"
"1990 (63rd)","COSTUME DESIGN","Dick Tracy","no"
"1990 (63rd)","COSTUME DESIGN","Hamlet","no"
"1990 (63rd)","DIRECTING","Dances With Wolves","yes"
"1990 (63rd)","DIRECTING","The Godfather; Part III","no"
"1990 (63rd)","DIRECTING","Good Fellas","no"
"1990 (63rd)","DIRECTING","The Grifters","no"
"1990 (63rd)","DIRECTING","Reversal of Fortune","no"
"1990 (63rd)","FILM EDITING","Dances With Wolves","yes"
"1990 (63rd)","FILM EDITING","Ghost","no"
"1990 (63rd)","FILM EDITING","The Godfather; Part III","no"
"1990 (63rd)","FILM EDITING","Good Fellas","no"
"1990 (63rd)","FILM EDITING","The Hunt for Red October","no"
"1990 (63rd)","BEST PICTURE","Awakenings","no"
"1990 (63rd)","BEST PICTURE","Dances With Wolves","yes"
"1990 (63rd)","BEST PICTURE","Ghost","no"
"1990 (63rd)","BEST PICTURE","The Godfather; Part III","no"
"1990 (63rd)","BEST PICTURE","Good Fellas","no"
"1991 (64th)","ACTOR IN A LEADING ROLE","Bugsy ","no"
"1991 (64th)","ACTOR IN A LEADING ROLE","Cape Fear ","no"
"1991 (64th)","ACTOR IN A LEADING ROLE","The Silence of the Lambs ","yes"
"1991 (64th)","ACTOR IN A LEADING ROLE","The Prince of Tides ","no"
"1991 (64th)","ACTOR IN A LEADING ROLE","The Fisher King ","no"
"1991 (64th)","ACTOR IN A SUPPORTING ROLE","JFK ","no"
"1991 (64th)","ACTOR IN A SUPPORTING ROLE","Bugsy ","no"
"1991 (64th)","ACTOR IN A SUPPORTING ROLE","Bugsy ","no"
"1991 (64th)","ACTOR IN A SUPPORTING ROLE","Barton Fink ","no"
"1991 (64th)","ACTOR IN A SUPPORTING ROLE","City Slickers ","yes"
"1991 (64th)","ACTRESS IN A LEADING ROLE","Thelma & Louise ","no"
"1991 (64th)","ACTRESS IN A LEADING ROLE","Rambling Rose ","no"
"1991 (64th)","ACTRESS IN A LEADING ROLE","The Silence of the Lambs ","yes"
"1991 (64th)","ACTRESS IN A LEADING ROLE","For the Boys ","no"
"1991 (64th)","ACTRESS IN A LEADING ROLE","Thelma & Louise ","no"
"1991 (64th)","ACTRESS IN A SUPPORTING ROLE","Rambling Rose ","no"
"1991 (64th)","ACTRESS IN A SUPPORTING ROLE","Cape Fear ","no"
"1991 (64th)","ACTRESS IN A SUPPORTING ROLE","The Prince of Tides ","no"
"1991 (64th)","ACTRESS IN A SUPPORTING ROLE","The Fisher King ","yes"
"1991 (64th)","ACTRESS IN A SUPPORTING ROLE","Fried Green Tomatoes ","no"
"1991 (64th)","CINEMATOGRAPHY","Bugsy","no"
"1991 (64th)","COSTUME DESIGN","The Addams Family","no"
"1991 (64th)","COSTUME DESIGN","Barton Fink","no"
"1991 (64th)","COSTUME DESIGN","Bugsy","yes"
"1991 (64th)","COSTUME DESIGN","Hook","no"
"1991 (64th)","COSTUME DESIGN","Madame Bovary","no"
"1991 (64th)","DIRECTING","Boyz N the Hood","no"
"1991 (64th)","DIRECTING","Bugsy","no"
"1991 (64th)","FILM EDITING","The Commitments","no"
"1991 (64th)","BEST PICTURE","Beauty and the Beast","no"
"1991 (64th)","BEST PICTURE","Bugsy","no"
"1992 (65th)","ACTOR IN A LEADING ROLE","Chaplin ","no"
"1992 (65th)","ACTOR IN A LEADING ROLE","Unforgiven ","no"
"1992 (65th)","ACTOR IN A LEADING ROLE","Scent of a Woman ","yes"
"1992 (65th)","ACTOR IN A LEADING ROLE","The Crying Game ","no"
"1992 (65th)","ACTOR IN A LEADING ROLE","Malcolm X ","no"
"1992 (65th)","ACTOR IN A SUPPORTING ROLE","The Crying Game ","no"
"1992 (65th)","ACTOR IN A SUPPORTING ROLE","Unforgiven ","yes"
"1992 (65th)","ACTOR IN A SUPPORTING ROLE","A Few Good Men ","no"
"1992 (65th)","ACTOR IN A SUPPORTING ROLE","Glengarry Glen Ross ","no"
"1992 (65th)","ACTOR IN A SUPPORTING ROLE","Mr. Saturday Night ","no"
"1992 (65th)","ACTRESS IN A LEADING ROLE","Indochine ","no"
"1992 (65th)","ACTRESS IN A LEADING ROLE","Passion Fish ","no"
"1992 (65th)","ACTRESS IN A LEADING ROLE","Love Field ","no"
"1992 (65th)","ACTRESS IN A LEADING ROLE","Lorenzo's Oil ","no"
"1992 (65th)","ACTRESS IN A LEADING ROLE","Howards End ","yes"
"1992 (65th)","ACTRESS IN A SUPPORTING ROLE","Husbands and Wives ","no"
"1992 (65th)","ACTRESS IN A SUPPORTING ROLE","Enchanted April ","no"
"1992 (65th)","ACTRESS IN A SUPPORTING ROLE","Howards End ","no"
"1992 (65th)","ACTRESS IN A SUPPORTING ROLE","Damage ","no"
"1992 (65th)","ACTRESS IN A SUPPORTING ROLE","My Cousin Vinny ","yes"
"1992 (65th)","CINEMATOGRAPHY","Hoffa","no"
"1992 (65th)","CINEMATOGRAPHY","Howards End","no"
"1992 (65th)","CINEMATOGRAPHY","The Lover","no"
"1992 (65th)","CINEMATOGRAPHY","A River Runs through It","yes"
"1992 (65th)","CINEMATOGRAPHY","Unforgiven","no"
"1992 (65th)","COSTUME DESIGN","Bram Stoker's Dracula","yes"
"1992 (65th)","COSTUME DESIGN","Enchanted April","no"
"1992 (65th)","COSTUME DESIGN","Howards End","no"
"1992 (65th)","COSTUME DESIGN","Malcolm X","no"
"1992 (65th)","COSTUME DESIGN","Toys","no"
"1992 (65th)","DIRECTING","The Crying Game","no"
"1992 (65th)","DIRECTING","Howards End","no"
"1992 (65th)","DIRECTING","The Player","no"
"1992 (65th)","DIRECTING","Scent of a Woman","no"
"1992 (65th)","DIRECTING","Unforgiven","yes"
"1992 (65th)","FILM EDITING","Basic Instinct","no"
"1992 (65th)","FILM EDITING","The Crying Game","no"
"1992 (65th)","FILM EDITING","A Few Good Men","no"
"1992 (65th)","FILM EDITING","The Player","no"
"1992 (65th)","FILM EDITING","Unforgiven","yes"
"1992 (65th)","BEST PICTURE","The Crying Game","no"
"1992 (65th)","BEST PICTURE","A Few Good Men","no"
"1992 (65th)","BEST PICTURE","Howards End","no"
"1992 (65th)","BEST PICTURE","Scent of a Woman","no"
"1992 (65th)","BEST PICTURE","Unforgiven","yes"
"1993 (66th)","ACTOR IN A LEADING ROLE","In the Name of the Father ","no"
"1993 (66th)","ACTOR IN A LEADING ROLE","What's Love Got to Do with It ","no"
"1993 (66th)","ACTOR IN A LEADING ROLE","Philadelphia ","yes"
"1993 (66th)","ACTOR IN A LEADING ROLE","The Remains of the Day ","no"
"1993 (66th)","ACTOR IN A LEADING ROLE","Schindler's List ","no"
"1993 (66th)","ACTOR IN A SUPPORTING ROLE","What's Eating Gilbert Grape ","no"
"1993 (66th)","ACTOR IN A SUPPORTING ROLE","Schindler's List ","no"
"1993 (66th)","ACTOR IN A SUPPORTING ROLE","The Fugitive ","yes"
"1993 (66th)","ACTOR IN A SUPPORTING ROLE","In the Line of Fire ","no"
"1993 (66th)","ACTOR IN A SUPPORTING ROLE","In the Name of the Father ","no"
"1993 (66th)","ACTRESS IN A LEADING ROLE","What's Love Got to Do with It ","no"
"1993 (66th)","ACTRESS IN A LEADING ROLE","Six Degrees of Separation ","no"
"1993 (66th)","ACTRESS IN A LEADING ROLE","The Piano ","yes"
"1993 (66th)","ACTRESS IN A LEADING ROLE","The Remains of the Day ","no"
"1993 (66th)","ACTRESS IN A LEADING ROLE","Shadowlands ","no"
"1993 (66th)","ACTRESS IN A SUPPORTING ROLE","The Firm ","no"
"1993 (66th)","ACTRESS IN A SUPPORTING ROLE","The Piano ","yes"
"1993 (66th)","ACTRESS IN A SUPPORTING ROLE","Fearless ","no"
"1993 (66th)","ACTRESS IN A SUPPORTING ROLE","The Age of Innocence ","no"
"1993 (66th)","ACTRESS IN A SUPPORTING ROLE","In the Name of the Father ","no"
"1993 (66th)","CINEMATOGRAPHY","Farewell My Concubine","no"
"1993 (66th)","CINEMATOGRAPHY","The Fugitive","no"
"1993 (66th)","CINEMATOGRAPHY","The Piano","no"
"1993 (66th)","CINEMATOGRAPHY","Schindler's List","yes"
"1993 (66th)","CINEMATOGRAPHY","Searching for Bobby Fischer","no"
"1993 (66th)","COSTUME DESIGN","The Age of Innocence","yes"
"1993 (66th)","COSTUME DESIGN","Orlando","no"
"1993 (66th)","COSTUME DESIGN","The Piano","no"
"1993 (66th)","COSTUME DESIGN","The Remains of the Day","no"
"1993 (66th)","COSTUME DESIGN","Schindler's List","no"
"1993 (66th)","DIRECTING","In the Name of the Father","no"
"1993 (66th)","DIRECTING","The Piano","no"
"1993 (66th)","DIRECTING","The Remains of the Day","no"
"1993 (66th)","DIRECTING","Schindler's List","yes"
"1993 (66th)","DIRECTING","Short Cuts","no"
"1993 (66th)","FILM EDITING","The Fugitive","no"
"1993 (66th)","FILM EDITING","In the Line of Fire","no"
"1993 (66th)","FILM EDITING","In the Name of the Father","no"
"1993 (66th)","FILM EDITING","The Piano","no"
"1993 (66th)","FILM EDITING","Schindler's List","yes"
"1993 (66th)","BEST PICTURE","The Fugitive","no"
"1993 (66th)","BEST PICTURE","In the Name of the Father","no"
"1993 (66th)","BEST PICTURE","The Piano","no"
"1993 (66th)","BEST PICTURE","The Remains of the Day","no"
"1993 (66th)","BEST PICTURE","Schindler's List","yes"
"1994 (67th)","ACTOR IN A LEADING ROLE","The Shawshank Redemption ","no"
"1994 (67th)","ACTOR IN A LEADING ROLE","Forrest Gump ","yes"
"1994 (67th)","ACTOR IN A LEADING ROLE","The Madness of King George ","no"
"1994 (67th)","ACTOR IN A LEADING ROLE","Nobody's Fool ","no"
"1994 (67th)","ACTOR IN A LEADING ROLE","Pulp Fiction ","no"
"1994 (67th)","ACTOR IN A SUPPORTING ROLE","Pulp Fiction ","no"
"1994 (67th)","ACTOR IN A SUPPORTING ROLE","Ed Wood ","yes"
"1994 (67th)","ACTOR IN A SUPPORTING ROLE","Bullets over Broadway ","no"
"1994 (67th)","ACTOR IN A SUPPORTING ROLE","Quiz Show ","no"
"1994 (67th)","ACTOR IN A SUPPORTING ROLE","Forrest Gump ","no"
"1994 (67th)","ACTRESS IN A LEADING ROLE","Nell ","no"
"1994 (67th)","ACTRESS IN A LEADING ROLE","Blue Sky ","yes"
"1994 (67th)","ACTRESS IN A LEADING ROLE","Tom & Viv ","no"
"1994 (67th)","ACTRESS IN A LEADING ROLE","Little Women ","no"
"1994 (67th)","ACTRESS IN A LEADING ROLE","The Client ","no"
"1994 (67th)","ACTRESS IN A SUPPORTING ROLE","Tom & Viv ","no"
"1994 (67th)","ACTRESS IN A SUPPORTING ROLE","The Madness of King George ","no"
"1994 (67th)","ACTRESS IN A SUPPORTING ROLE","Pulp Fiction ","no"
"1994 (67th)","ACTRESS IN A SUPPORTING ROLE","Bullets over Broadway ","no"
"1994 (67th)","ACTRESS IN A SUPPORTING ROLE","Bullets over Broadway ","yes"
"1994 (67th)","CINEMATOGRAPHY","Forrest Gump","no"
"1994 (67th)","CINEMATOGRAPHY","Legends of the Fall","yes"
"1994 (67th)","CINEMATOGRAPHY","Red","no"
"1994 (67th)","CINEMATOGRAPHY","The Shawshank Redemption","no"
"1994 (67th)","CINEMATOGRAPHY","Wyatt Earp","no"
"1994 (67th)","COSTUME DESIGN","The Adventures of Priscilla; Queen of the Desert","yes"
"1994 (67th)","COSTUME DESIGN","Bullets over Broadway","no"
"1994 (67th)","COSTUME DESIGN","Little Women","no"
"1994 (67th)","COSTUME DESIGN","Maverick","no"
"1994 (67th)","COSTUME DESIGN","Queen Margot","no"
"1994 (67th)","DIRECTING","Bullets over Broadway","no"
"1994 (67th)","DIRECTING","Forrest Gump","yes"
"1994 (67th)","DIRECTING","Pulp Fiction","no"
"1994 (67th)","DIRECTING","Quiz Show","no"
"1994 (67th)","DIRECTING","Red","no"
"1994 (67th)","FILM EDITING","Forrest Gump","yes"
"1994 (67th)","FILM EDITING","Hoop Dreams","no"
"1994 (67th)","FILM EDITING","Pulp Fiction","no"
"1994 (67th)","FILM EDITING","The Shawshank Redemption","no"
"1994 (67th)","FILM EDITING","Speed","no"
"1994 (67th)","BEST PICTURE","Forrest Gump","yes"
"1994 (67th)","BEST PICTURE","Four Weddings and a Funeral","no"
"1994 (67th)","BEST PICTURE","Pulp Fiction","no"
"1994 (67th)","BEST PICTURE","Quiz Show","no"
"1994 (67th)","BEST PICTURE","The Shawshank Redemption","no"
"1995 (68th)","ACTOR IN A LEADING ROLE","Leaving Las Vegas ","yes"
"1995 (68th)","ACTOR IN A LEADING ROLE","Mr. Holland's Opus ","no"
"1995 (68th)","ACTOR IN A LEADING ROLE","Nixon ","no"
"1995 (68th)","ACTOR IN A LEADING ROLE","Dead Man Walking ","no"
"1995 (68th)","ACTOR IN A LEADING ROLE","The Postman (Il Postino) ","no"
"1995 (68th)","ACTOR IN A SUPPORTING ROLE","Babe ","no"
"1995 (68th)","ACTOR IN A SUPPORTING ROLE","Apollo 13 ","no"
"1995 (68th)","ACTOR IN A SUPPORTING ROLE","12 Monkeys ","no"
"1995 (68th)","ACTOR IN A SUPPORTING ROLE","Rob Roy ","no"
"1995 (68th)","ACTOR IN A SUPPORTING ROLE","The Usual Suspects ","yes"
"1995 (68th)","ACTRESS IN A LEADING ROLE","Dead Man Walking ","yes"
"1995 (68th)","ACTRESS IN A LEADING ROLE","Leaving Las Vegas ","no"
"1995 (68th)","ACTRESS IN A LEADING ROLE","Casino ","no"
"1995 (68th)","ACTRESS IN A LEADING ROLE","The Bridges of Madison County ","no"
"1995 (68th)","ACTRESS IN A LEADING ROLE","Sense and Sensibility ","no"
"1995 (68th)","ACTRESS IN A SUPPORTING ROLE","Nixon ","no"
"1995 (68th)","ACTRESS IN A SUPPORTING ROLE","Apollo 13 ","no"
"1995 (68th)","ACTRESS IN A SUPPORTING ROLE","Mighty Aphrodite ","yes"
"1995 (68th)","ACTRESS IN A SUPPORTING ROLE","Georgia ","no"
"1995 (68th)","ACTRESS IN A SUPPORTING ROLE","Sense and Sensibility ","no"
"1995 (68th)","CINEMATOGRAPHY","Batman Forever","no"
"1995 (68th)","CINEMATOGRAPHY","Braveheart","yes"
"1995 (68th)","CINEMATOGRAPHY","A Little Princess","no"
"1995 (68th)","CINEMATOGRAPHY","Sense and Sensibility","no"
"1995 (68th)","CINEMATOGRAPHY","Shanghai Triad","no"
"1995 (68th)","COSTUME DESIGN","Braveheart","no"
"1995 (68th)","COSTUME DESIGN","Restoration","yes"
"1995 (68th)","COSTUME DESIGN","Richard III","no"
"1995 (68th)","COSTUME DESIGN","Sense and Sensibility","no"
"1995 (68th)","COSTUME DESIGN","12 Monkeys","no"
"1995 (68th)","DIRECTING","Babe","no"
"1995 (68th)","DIRECTING","Braveheart","yes"
"1995 (68th)","DIRECTING","Dead Man Walking","no"
"1995 (68th)","DIRECTING","Leaving Las Vegas","no"
"1995 (68th)","DIRECTING","The Postman (Il Postino)","no"
"1995 (68th)","FILM EDITING","Apollo 13","yes"
"1995 (68th)","FILM EDITING","Babe","no"
"1995 (68th)","FILM EDITING","Braveheart","no"
"1995 (68th)","FILM EDITING","Crimson Tide","no"
"1995 (68th)","FILM EDITING","Seven","no"
"1995 (68th)","BEST PICTURE","Apollo 13","no"
"1995 (68th)","BEST PICTURE","Babe","no"
"1995 (68th)","BEST PICTURE","Braveheart","yes"
"1995 (68th)","BEST PICTURE","The Postman (Il Postino)","no"
"1995 (68th)","BEST PICTURE","Sense and Sensibility","no"
"1996 (69th)","ACTOR IN A LEADING ROLE","Jerry Maguire ","no"
"1996 (69th)","ACTOR IN A LEADING ROLE","The English Patient ","no"
"1996 (69th)","ACTOR IN A LEADING ROLE","The People vs. Larry Flynt ","no"
"1996 (69th)","ACTOR IN A LEADING ROLE","Shine ","yes"
"1996 (69th)","ACTOR IN A LEADING ROLE","Sling Blade ","no"
"1996 (69th)","ACTOR IN A SUPPORTING ROLE","Jerry Maguire ","yes"
"1996 (69th)","ACTOR IN A SUPPORTING ROLE","Fargo ","no"
"1996 (69th)","ACTOR IN A SUPPORTING ROLE","Shine ","no"
"1996 (69th)","ACTOR IN A SUPPORTING ROLE","Primal Fear ","no"
"1996 (69th)","ACTOR IN A SUPPORTING ROLE","Ghosts of Mississippi ","no"
"1996 (69th)","ACTRESS IN A LEADING ROLE","Secrets & Lies ","no"
"1996 (69th)","ACTRESS IN A LEADING ROLE","Marvin's Room ","no"
"1996 (69th)","ACTRESS IN A LEADING ROLE","Fargo ","yes"
"1996 (69th)","ACTRESS IN A LEADING ROLE","The English Patient ","no"
"1996 (69th)","ACTRESS IN A LEADING ROLE","Breaking the Waves ","no"
"1996 (69th)","ACTRESS IN A SUPPORTING ROLE","The Crucible ","no"
"1996 (69th)","ACTRESS IN A SUPPORTING ROLE","The Mirror Has Two Faces ","no"
"1996 (69th)","ACTRESS IN A SUPPORTING ROLE","The English Patient ","yes"
"1996 (69th)","ACTRESS IN A SUPPORTING ROLE","The Portrait of a Lady ","no"
"1996 (69th)","ACTRESS IN A SUPPORTING ROLE","Secrets & Lies ","no"
"1996 (69th)","CINEMATOGRAPHY","The English Patient","yes"
"1996 (69th)","CINEMATOGRAPHY","Evita","no"
"1996 (69th)","CINEMATOGRAPHY","Fargo","no"
"1996 (69th)","CINEMATOGRAPHY","Fly Away Home","no"
"1996 (69th)","CINEMATOGRAPHY","Michael Collins","no"
"1996 (69th)","COSTUME DESIGN","Angels and Insects","no"
"1996 (69th)","COSTUME DESIGN","Emma","no"
"1996 (69th)","COSTUME DESIGN","The English Patient","yes"
"1996 (69th)","COSTUME DESIGN","Hamlet","no"
"1996 (69th)","COSTUME DESIGN","The Portrait of a Lady","no"
"1996 (69th)","DIRECTING","The English Patient","yes"
"1996 (69th)","DIRECTING","Fargo","no"
"1996 (69th)","DIRECTING","The People vs. Larry Flynt","no"
"1996 (69th)","DIRECTING","Secrets & Lies","no"
"1996 (69th)","DIRECTING","Shine","no"
"1996 (69th)","FILM EDITING","The English Patient","yes"
"1996 (69th)","FILM EDITING","Evita","no"
"1996 (69th)","FILM EDITING","Fargo","no"
"1996 (69th)","FILM EDITING","Jerry Maguire","no"
"1996 (69th)","FILM EDITING","Shine","no"
"1996 (69th)","BEST PICTURE","The English Patient","yes"
"1996 (69th)","BEST PICTURE","Fargo","no"
"1996 (69th)","BEST PICTURE","Jerry Maguire","no"
"1996 (69th)","BEST PICTURE","Secrets & Lies","no"
"1996 (69th)","BEST PICTURE","Shine","no"
"1997 (70th)","ACTOR IN A LEADING ROLE","Good Will Hunting ","no"
"1997 (70th)","ACTOR IN A LEADING ROLE","The Apostle ","no"
"1997 (70th)","ACTOR IN A LEADING ROLE","Ulee's Gold ","no"
"1997 (70th)","ACTOR IN A LEADING ROLE","Wag the Dog ","no"
"1997 (70th)","ACTOR IN A LEADING ROLE","As Good as It Gets ","yes"
"1997 (70th)","ACTOR IN A SUPPORTING ROLE","Jackie Brown ","no"
"1997 (70th)","ACTOR IN A SUPPORTING ROLE","Amistad ","no"
"1997 (70th)","ACTOR IN A SUPPORTING ROLE","As Good as It Gets ","no"
"1997 (70th)","ACTOR IN A SUPPORTING ROLE","Boogie Nights ","no"
"1997 (70th)","ACTOR IN A SUPPORTING ROLE","Good Will Hunting ","yes"
"1997 (70th)","ACTRESS IN A LEADING ROLE","The Wings of the Dove ","no"
"1997 (70th)","ACTRESS IN A LEADING ROLE","Afterglow ","no"
"1997 (70th)","ACTRESS IN A LEADING ROLE","Mrs. Brown ","no"
"1997 (70th)","ACTRESS IN A LEADING ROLE","As Good as It Gets ","yes"
"1997 (70th)","ACTRESS IN A LEADING ROLE","Titanic ","no"
"1997 (70th)","ACTRESS IN A SUPPORTING ROLE","L.A. Confidential ","yes"
"1997 (70th)","ACTRESS IN A SUPPORTING ROLE","In & Out ","no"
"1997 (70th)","ACTRESS IN A SUPPORTING ROLE","Good Will Hunting ","no"
"1997 (70th)","ACTRESS IN A SUPPORTING ROLE","Boogie Nights ","no"
"1997 (70th)","ACTRESS IN A SUPPORTING ROLE","Titanic ","no"
"1997 (70th)","CINEMATOGRAPHY","Amistad","no"
"1997 (70th)","CINEMATOGRAPHY","Kundun","no"
"1997 (70th)","CINEMATOGRAPHY","L.A. Confidential","no"
"1997 (70th)","CINEMATOGRAPHY","Titanic","yes"
"1997 (70th)","CINEMATOGRAPHY","The Wings of the Dove","no"
"1997 (70th)","COSTUME DESIGN","Amistad","no"
"1997 (70th)","COSTUME DESIGN","Kundun","no"
"1997 (70th)","COSTUME DESIGN","Oscar and Lucinda","no"
"1997 (70th)","COSTUME DESIGN","Titanic","yes"
"1997 (70th)","COSTUME DESIGN","The Wings of the Dove","no"
"1997 (70th)","DIRECTING","The Full Monty","no"
"1997 (70th)","DIRECTING","Good Will Hunting","no"
"1997 (70th)","DIRECTING","L.A. Confidential","no"
"1997 (70th)","DIRECTING","The Sweet Hereafter","no"
"1997 (70th)","DIRECTING","Titanic","yes"
"1997 (70th)","FILM EDITING","Air Force One","no"
"1997 (70th)","FILM EDITING","As Good as It Gets","no"
"1997 (70th)","FILM EDITING","Good Will Hunting","no"
"1997 (70th)","FILM EDITING","L.A. Confidential","no"
"1997 (70th)","FILM EDITING","Titanic","yes"
"1997 (70th)","BEST PICTURE","As Good as It Gets","no"
"1997 (70th)","BEST PICTURE","The Full Monty","no"
"1997 (70th)","BEST PICTURE","Good Will Hunting","no"
"1997 (70th)","BEST PICTURE","L.A. Confidential","no"
"1997 (70th)","BEST PICTURE","Titanic","yes"
"1998 (71st)","ACTOR IN A LEADING ROLE","Life Is Beautiful ","yes"
"1998 (71st)","ACTOR IN A LEADING ROLE","Saving Private Ryan ","no"
"1998 (71st)","ACTOR IN A LEADING ROLE","Gods and Monsters ","no"
"1998 (71st)","ACTOR IN A LEADING ROLE","Affliction ","no"
"1998 (71st)","ACTOR IN A LEADING ROLE","American History X ","no"
"1998 (71st)","ACTOR IN A SUPPORTING ROLE","Affliction ","yes"
"1998 (71st)","ACTOR IN A SUPPORTING ROLE","A Civil Action ","no"
"1998 (71st)","ACTOR IN A SUPPORTING ROLE","The Truman Show ","no"
"1998 (71st)","ACTOR IN A SUPPORTING ROLE","Shakespeare in Love ","no"
"1998 (71st)","ACTOR IN A SUPPORTING ROLE","A Simple Plan ","no"
"1998 (71st)","ACTRESS IN A LEADING ROLE","Elizabeth ","no"
"1998 (71st)","ACTRESS IN A LEADING ROLE","Central Station ","no"
"1998 (71st)","ACTRESS IN A LEADING ROLE","Shakespeare in Love ","yes"
"1998 (71st)","ACTRESS IN A LEADING ROLE","One True Thing ","no"
"1998 (71st)","ACTRESS IN A LEADING ROLE","Hilary and Jackie ","no"
"1998 (71st)","ACTRESS IN A SUPPORTING ROLE","Primary Colors ","no"
"1998 (71st)","ACTRESS IN A SUPPORTING ROLE","Little Voice ","no"
"1998 (71st)","ACTRESS IN A SUPPORTING ROLE","Shakespeare in Love ","yes"
"1998 (71st)","ACTRESS IN A SUPPORTING ROLE","Hilary and Jackie ","no"
"1998 (71st)","ACTRESS IN A SUPPORTING ROLE","Gods and Monsters ","no"
"1998 (71st)","CINEMATOGRAPHY","A Civil Action","no"
"1998 (71st)","CINEMATOGRAPHY","Elizabeth","no"
"1998 (71st)","CINEMATOGRAPHY","Saving Private Ryan","yes"
"1998 (71st)","CINEMATOGRAPHY","Shakespeare in Love","no"
"1998 (71st)","CINEMATOGRAPHY","The Thin Red Line","no"
"1998 (71st)","COSTUME DESIGN","Beloved","no"
"1998 (71st)","COSTUME DESIGN","Elizabeth","no"
