"Year","AwardSeason","Category","CategoryType","Nominee","Additional Info","Won"
"1934","7","ART DIRECTION",NA,"THE AFFAIRS OF CELLINI","Richard Day [came in 3rd]","NO"
"1934","7","ART DIRECTION",NA,"THE GAY DIVORCEE","Van Nest Polglase, Carroll Clark [came in 2nd]","NO"
"1934","7","ART DIRECTION",NA,"THE MERRY WIDOW","Cedric Gibbons, Fredric Hope","YES"
"1934","7","CINEMATOGRAPHY",NA,"THE AFFAIRS OF CELLINI","Charles Rosher [came in 3rd]","NO"
"1934","7","CINEMATOGRAPHY",NA,"CLEOPATRA","Victor Milner","YES"
"1934","7","CINEMATOGRAPHY",NA,"OPERATOR 13","George Folsey [came in 2nd]","NO"
"1934","7","DIRECTING",NA,"IT HAPPENED ONE NIGHT","Frank Capra","YES"
"1934","7","DIRECTING",NA,"ONE NIGHT OF LOVE","Victor Schertzinger [came in 3rd]","NO"
"1934","7","DIRECTING",NA,"THE THIN MAN","W. S. Van Dyke [came in 2nd]","NO"
"1934","7","FILM EDITING",NA,"CLEOPATRA","Anne Bauchens [came in 3rd]","NO"
"1934","7","FILM EDITING",NA,"ESKIMO","Conrad Nervig","YES"
"1934","7","FILM EDITING",NA,"ONE NIGHT OF LOVE","Gene Milford [came in 2nd]","NO"
"1934","7","MUSIC","Scoring","THE GAY DIVORCEE","RKO Radio Studio Music Department, Max Steiner, head of department (Score by Kenneth Webb and Samuel Hoffenstein) [came in 2nd]","NO"
"1934","7","MUSIC","Scoring","THE LOST PATROL","RKO Radio Studio Music Department, Max Steiner, head of department (Score by Max Steiner) [came in 3rd]","NO"
"1934","7","MUSIC","Scoring","ONE NIGHT OF LOVE","Columbia Studio Music Department, Louis Silvers, head of department (Thematic Music by Victor Schertzinger and Gus Kahn)","YES"
"1934","7","MUSIC","Song","FLYING DOWN TO RIO","Music by Vincent Youmans; Lyrics by Edward Eliscu and Gus Kahn [came in 3rd]","NO"
"1934","7","MUSIC","Song","THE GAY DIVORCEE","Music by Con Conrad; Lyrics by Herb Magidson","YES"
"1934","7","MUSIC","Song","SHE LOVES ME NOT","Music by Ralph Rainger; Lyrics by Leo Robin [came in 2nd]","NO"
"1934","7","BEST PICTURE",NA,"THE BARRETTS OF WIMPOLE STREET","Metro-Goldwyn-Mayer [came in 2nd]","NO"
"1934","7","BEST PICTURE",NA,"CLEOPATRA","Paramount","NO"
"1934","7","BEST PICTURE",NA,"FLIRTATION WALK","First National","NO"
"1934","7","BEST PICTURE",NA,"THE GAY DIVORCEE","RKO Radio","NO"
"1934","7","BEST PICTURE",NA,"HERE COMES THE NAVY","Warner Bros.","NO"
"1934","7","BEST PICTURE",NA,"THE HOUSE OF ROTHSCHILD","20th Century [came in 3rd]","NO"
"1934","7","BEST PICTURE",NA,"IMITATION OF LIFE","Universal","NO"
"1934","7","BEST PICTURE",NA,"IT HAPPENED ONE NIGHT","Columbia","YES"
"1934","7","BEST PICTURE",NA,"ONE NIGHT OF LOVE","Columbia","NO"
"1934","7","BEST PICTURE",NA,"THE THIN MAN","Metro-Goldwyn-Mayer","NO"
"1934","7","BEST PICTURE",NA,"VIVA VILLA!","Metro-Goldwyn-Mayer","NO"
"1934","7","BEST PICTURE",NA,"THE WHITE PARADE","Jesse L. Lasky (production company)","NO"
"1934","7","SHORT FILM","Animated","HOLIDAY LAND","Charles Mintz, Producer [came in 3rd]","NO"
"1934","7","SHORT FILM","Animated","JOLLY LITTLE ELVES","Walter Lantz, Producer [came in 2nd]","NO"
"1934","7","SHORT FILM","Animated","THE TORTOISE AND THE HARE","Walt Disney, Producer","YES"
"1934","7","SHORT FILM","Live Action","LA CUCARACHA","Kenneth Macgowan, Producer","YES"
"1934","7","SHORT FILM","Live Action","MEN IN BLACK","Jules White, Producer [came in 3rd]","NO"
"1934","7","SHORT FILM","Live Action","WHAT, NO MEN!","Warner Bros. [came in 2nd]","NO"
"1934","7","SHORT FILM","Live Action","BOSOM FRIENDS","Skibo Productions [came in 3rd]","NO"
"1934","7","SHORT FILM","Live Action","CITY OF WAX","Stacy Woodard and Horace Woodard, Producers","YES"
"1934","7","SHORT FILM","Live Action","STRIKES AND SPARES","Pete Smith, Producer [came in 2nd]","NO"
"1934","7","SOUND",NA,"THE AFFAIRS OF CELLINI","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director","NO"
"1934","7","SOUND",NA,"CLEOPATRA","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director","NO"
"1934","7","SOUND",NA,"FLIRTATION WALK","Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director [came in 2nd]","NO"
"1934","7","SOUND",NA,"THE GAY DIVORCEE","RKO Radio Studio Sound Department, Carl Dreher, Sound Director [came in 3rd]","NO"
"1934","7","SOUND",NA,"IMITATION OF LIFE","Universal Studio Sound Department, Theodore Soderberg, Sound Director","NO"
"1934","7","SOUND",NA,"ONE NIGHT OF LOVE","Columbia Studio Sound Department, John Livadary, Sound Director","YES"
"1934","7","SOUND",NA,"VIVA VILLA!","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","NO"
"1934","7","SOUND",NA,"THE WHITE PARADE","Fox Studio Sound Department, E. H. Hansen, Sound Director","NO"
"1934","7","WRITING",NA,"IT HAPPENED ONE NIGHT","Robert Riskin","YES"
"1934","7","WRITING",NA,"THE THIN MAN","Frances Goodrich, Albert Hackett [came in 2nd]","NO"
"1934","7","WRITING",NA,"VIVA VILLA!","Ben Hecht [came in 3rd]","NO"
"1934","7","WRITING",NA,"HIDE-OUT","Mauri Grashin [came in 3rd]","NO"
"1934","7","WRITING",NA,"MANHATTAN MELODRAMA","Arthur Caesar","YES"
"1934","7","WRITING",NA,"THE RICHEST GIRL IN THE WORLD","Norman Krasna [came in 2nd]","NO"
"1934","7","HONORARY AWARD",NA,"SHIRLEY TEMPLE, IN GRATEFUL RECOGNITION","","YES"
"1934","7","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","ELECTRICAL RESEARCH PRODUCTS, INC.","","YES"
"1934","7","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","COLUMBIA PICTURES CORPORATION","","YES"
"1934","7","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","BELL AND HOWELL COMPANY","","YES"
"1934","7","ASSISTANT DIRECTOR","archaic category","CLEOPATRA","Cullen Tate [came in 2nd]","NO"
"1934","7","ASSISTANT DIRECTOR","archaic category","IMITATION OF LIFE","Scott Beal [came in 3rd]","NO"
"1934","7","ASSISTANT DIRECTOR","archaic category","VIVA VILLA!","John Waters","YES"
"1932","6","ACTOR","Leading Role","LESLIE HOWARD","Berkeley Square {'Peter Standish'} [came in 3rd]","NO"
"1932","6","ACTOR","Leading Role","CHARLES LAUGHTON","The Private Life of Henry VIII {'Henry VIII'}","YES"
"1932","6","ACTOR","Leading Role","PAUL MUNI","I Am a Fugitive from a Chain Gang {'James Allen'} [came in 2nd]","NO"
"1932","6","ACTRESS","Leading Role","KATHARINE HEPBURN","Morning Glory {'Eva Lovelace'}","YES"
"1932","6","ACTRESS","Leading Role","MAY ROBSON","Lady for a Day {'Apple Annie'} [came in 2nd]","NO"
"1932","6","ACTRESS","Leading Role","DIANA WYNYARD","Cavalcade {'Jane Marryot'} [came in 3rd]","NO"
"1932","6","ART DIRECTION",NA,"CAVALCADE","William S. Darling","YES"
"1932","6","ART DIRECTION",NA,"A FAREWELL TO ARMS","Hans Dreier, Roland Anderson [came in 2nd]","NO"
"1932","6","ART DIRECTION",NA,"WHEN LADIES MEET","Cedric Gibbons [came in 3rd]","NO"
"1932","6","CINEMATOGRAPHY",NA,"A FAREWELL TO ARMS","Charles Bryant Lang, Jr.","YES"
"1932","6","CINEMATOGRAPHY",NA,"REUNION IN VIENNA","George J. Folsey [came in 2nd]","NO"
"1932","6","CINEMATOGRAPHY",NA,"THE SIGN OF THE CROSS","Karl Struss [came in 3rd]","NO"
"1932","6","DIRECTING",NA,"CAVALCADE","Frank Lloyd","YES"
"1932","6","DIRECTING",NA,"LADY FOR A DAY","Frank Capra [came in 2nd]","NO"
"1932","6","DIRECTING",NA,"LITTLE WOMEN","George Cukor [came in 3rd]","NO"
"1932","6","BEST PICTURE",NA,"CAVALCADE","Fox","YES"
"1932","6","BEST PICTURE",NA,"A FAREWELL TO ARMS","Paramount [came in 2nd]","NO"
"1932","6","BEST PICTURE",NA,"42ND STREET","Warner Bros.","NO"
"1932","6","BEST PICTURE",NA,"I AM A FUGITIVE FROM A CHAIN GANG","Warner Bros.","NO"
"1932","6","BEST PICTURE",NA,"LADY FOR A DAY","Columbia","NO"
"1932","6","BEST PICTURE",NA,"LITTLE WOMEN","RKO Radio [came in 3rd]","NO"
"1932","6","BEST PICTURE",NA,"THE PRIVATE LIFE OF HENRY VIII","London Films","NO"
"1932","6","BEST PICTURE",NA,"SHE DONE HIM WRONG","Paramount","NO"
"1932","6","BEST PICTURE",NA,"SMILIN' THROUGH","Metro-Goldwyn-Mayer","NO"
"1932","6","BEST PICTURE",NA,"STATE FAIR","Fox","NO"
"1932","6","SHORT FILM","Animated","BUILDING A BUILDING","Walt Disney, Producer [came in 2nd]","NO"
"1932","6","SHORT FILM","Animated","THE MERRY OLD SOUL","Walter Lantz, Producer [came in 3rd]","NO"
"1932","6","SHORT FILM","Animated","THE THREE LITTLE PIGS","Walt Disney, Producer","YES"
"1932","6","SHORT FILM","Live Action","MISTER MUGG","Warren Doane, Producer [came in 3rd]","NO"
"1932","6","SHORT FILM","Live Action","A PREFERRED LIST","Louis Brock, Producer [came in 2nd]","NO"
"1932","6","SHORT FILM","Live Action","SO THIS IS HARRIS","Louis Brock, Producer","YES"
"1932","6","SHORT FILM","Live Action","KRAKATOA","Joe Rock, Producer","YES"
"1932","6","SHORT FILM","Live Action","MENU","Pete Smith, Producer [tied for 2nd]","NO"
"1932","6","SHORT FILM","Live Action","THE SEA","Educational [tied for 2nd]","NO"
"1932","6","SOUND",NA,"A FAREWELL TO ARMS","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director","YES"
"1932","6","SOUND",NA,"42ND STREET","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director","NO"
"1932","6","SOUND",NA,"GOLD DIGGERS OF 1933","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director [came in 3rd]","NO"
"1932","6","SOUND",NA,"I AM A FUGITIVE FROM A CHAIN GANG","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director [came in 2nd]","NO"
"1932","6","WRITING",NA,"LADY FOR A DAY","Robert Riskin [came in 2nd]","NO"
"1932","6","WRITING",NA,"LITTLE WOMEN","Victor Heerman, Sarah Y. Mason","YES"
"1932","6","WRITING",NA,"STATE FAIR","Paul Green, Sonya Levien [came in 3rd]","NO"
"1932","6","WRITING",NA,"ONE WAY PASSAGE","Robert Lord","YES"
"1932","6","WRITING",NA,"THE PRIZEFIGHTER AND THE LADY","Frances Marion [came in 2nd]","NO"
"1932","6","WRITING",NA,"RASPUTIN AND THE EMPRESS","Charles MacArthur [came in 3rd]","NO"
"1932","6","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","ELECTRICAL RESEARCH PRODUCTS, INC.","","YES"
"1932","6","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","RCA-VICTOR COMPANY, INC.","","YES"
"1932","6","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","FOX FILM CORPORATION, FRED JACKMAN AND WARNER BROS. PICTURES, INC., AND SIDNEY SANDERS","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","PERCY IKERD (FOX)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","WILLIAM TUMMEL (FOX)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","CHARLES DORIAN (METRO-GOLDWYN-MAYER)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","BUNNY DULL (METRO-GOLDWYN-MAYER)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","JOHN S. WATERS (METRO-GOLDWYN-MAYER)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","CHARLES BARTON (PARAMOUNT)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","SIDNEY S. BROD (PARAMOUNT)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","ARTHUR JACOBSON (PARAMOUNT)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","EDDIE KILLEY (RKO RADIO)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","DEWEY STARKEY (RKO RADIO)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","FRED FOX (UNITED ARTISTS)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","BENJAMIN SILVEY (UNITED ARTISTS)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","SCOTT BEAL (UNIVERSAL)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","JOE MCDONOUGH (UNIVERSAL)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","W. J. REITER (UNIVERSAL)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","AL ALBORN (WARNER BROS.)","","NO"
"1932","6","ASSISTANT DIRECTOR","archaic category","GORDON HOLLINGSHEAD (WARNER BROS.)","","YES"
"1932","6","ASSISTANT DIRECTOR","archaic category","FRANK X. SHAW (WARNER BROS.)","","NO"
"1931","5","ACTOR","Leading Role","WALLACE BEERY","The Champ {'Champ'}","YES"
"1931","5","ACTOR","Leading Role","ALFRED LUNT","The Guardsman {'The Actor'}","NO"
"1931","5","ACTOR","Leading Role","FREDRIC MARCH","Dr. Jekyll and Mr. Hyde {'Dr. Henry Jekyll/Mr. Hyde'}","YES"
"1931","5","ACTRESS","Leading Role","MARIE DRESSLER","Emma {'Emma'}","NO"
"1931","5","ACTRESS","Leading Role","LYNN FONTANNE","The Guardsman {'The Actress'}","NO"
"1931","5","ACTRESS","Leading Role","HELEN HAYES","The Sin of Madelon Claudet {'Madelon'}","YES"
"1931","5","ART DIRECTION",NA,"À NOUS LA LIBERTÉ","Lazare Meerson","NO"
"1931","5","ART DIRECTION",NA,"ARROWSMITH","Richard Day","NO"
"1931","5","ART DIRECTION",NA,"TRANSATLANTIC","Gordon Wiles","YES"
"1931","5","CINEMATOGRAPHY",NA,"ARROWSMITH","Ray June","NO"
"1931","5","CINEMATOGRAPHY",NA,"DR. JEKYLL AND MR. HYDE","Karl Struss","NO"
"1931","5","CINEMATOGRAPHY",NA,"SHANGHAI EXPRESS","Lee Garmes","YES"
"1931","5","DIRECTING",NA,"BAD GIRL","Frank Borzage","YES"
"1931","5","DIRECTING",NA,"THE CHAMP","King Vidor","NO"
"1931","5","DIRECTING",NA,"SHANGHAI EXPRESS","Josef Von Sternberg","NO"
"1931","5","BEST PICTURE",NA,"ARROWSMITH","Samuel Goldwyn Productions","NO"
"1931","5","BEST PICTURE",NA,"BAD GIRL","Fox","NO"
"1931","5","BEST PICTURE",NA,"THE CHAMP","Metro-Goldwyn-Mayer","NO"
"1931","5","BEST PICTURE",NA,"FIVE STAR FINAL","First National","NO"
"1931","5","BEST PICTURE",NA,"GRAND HOTEL","Metro-Goldwyn-Mayer","YES"
"1931","5","BEST PICTURE",NA,"ONE HOUR WITH YOU","Paramount Publix","NO"
"1931","5","BEST PICTURE",NA,"SHANGHAI EXPRESS","Paramount Publix","NO"
"1931","5","BEST PICTURE",NA,"THE SMILING LIEUTENANT","Paramount Publix","NO"
"1931","5","SHORT FILM","Animated","FLOWERS AND TREES","Walt Disney, Producer","YES"
"1931","5","SHORT FILM","Animated","IT'S GOT ME AGAIN","Leon Schlesinger, Producer","NO"
"1931","5","SHORT FILM","Animated","MICKEY'S ORPHANS","Walt Disney, Producer","NO"
"1931","5","SHORT FILM","Live Action","THE LOUD MOUTH","Mack Sennett, Producer","NO"
"1931","5","SHORT FILM","Live Action","THE MUSIC BOX","Hal Roach, Producer","YES"
"1931","5","SHORT FILM","Live Action","SCRATCH-AS-CATCH-CAN","RKO Radio","NO"
"1931","5","SHORT FILM","Live Action","STOUT HEARTS AND WILLING HANDS","RKO Radio","NO"
"1931","5","SHORT FILM","Live Action","SCREEN SOUVENIRS","Paramount Publix","NO"
"1931","5","SHORT FILM","Live Action","SWING HIGH","Metro-Goldwyn-Mayer","NO"
"1931","5","SHORT FILM","Live Action","WRESTLING SWORDFISH","Mack Sennett, Producer","YES"
"1931","5","SOUND",NA,"METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT","","NO"
"1931","5","SOUND",NA,"PARAMOUNT PUBLIX STUDIO SOUND DEPARTMENT","","YES"
"1931","5","SOUND",NA,"RKO RADIO STUDIO SOUND DEPARTMENT","","NO"
"1931","5","SOUND",NA,"WARNER BROS.-FIRST NATIONAL STUDIO SOUND DEPARTMENT","","NO"
"1931","5","WRITING",NA,"ARROWSMITH","Sidney Howard","NO"
"1931","5","WRITING",NA,"BAD GIRL","Edwin Burke","YES"
"1931","5","WRITING",NA,"DR. JEKYLL AND MR. HYDE","Percy Heath, Samuel Hoffenstein","NO"
"1931","5","WRITING",NA,"THE CHAMP","Frances Marion","YES"
"1931","5","WRITING",NA,"LADY AND GENT","Grover Jones, William Slavens McNutt","NO"
"1931","5","WRITING",NA,"THE STAR WITNESS","Lucien Hubbard","NO"
"1931","5","WRITING",NA,"WHAT PRICE HOLLYWOOD?","Adela Rogers St. Johns, Jane Murfin","NO"
"1931","5","HONORARY AWARD",NA,"WALT DISNEY","","YES"
"1931","5","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","TECHNICOLOR MOTION PICTURE CORP.","","YES"
"1931","5","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","EASTMAN KODAK COMPANY","","YES"
"1930","4","ACTOR","Leading Role","LIONEL BARRYMORE","A Free Soul {'Stephen Ashe'}","YES"
"1930","4","ACTOR","Leading Role","JACKIE COOPER","Skippy {'Skippy Skinner'}","NO"
"1930","4","ACTOR","Leading Role","RICHARD DIX","Cimarron {'Yancey Cravat'}","NO"
"1930","4","ACTOR","Leading Role","FREDRIC MARCH","The Royal Family of Broadway {'Tony Cavendish'}","NO"
"1930","4","ACTOR","Leading Role","ADOLPHE MENJOU","The Front Page {'Walter Burns'}","NO"
"1930","4","ACTRESS","Leading Role","MARLENE DIETRICH","Morocco {'Amy Jolly'}","NO"
"1930","4","ACTRESS","Leading Role","MARIE DRESSLER","Min and Bill {'Min'}","YES"
"1930","4","ACTRESS","Leading Role","IRENE DUNNE","Cimarron {'Sabra Cravat'}","NO"
"1930","4","ACTRESS","Leading Role","ANN HARDING","Holiday {'Linda Seton'}","NO"
"1930","4","ACTRESS","Leading Role","NORMA SHEARER","A Free Soul {'Jan Ashe'}","NO"
"1930","4","ART DIRECTION",NA,"CIMARRON","Max Rée","YES"
"1930","4","ART DIRECTION",NA,"JUST IMAGINE","Stephen Goosson, Ralph Hammeras","NO"
"1930","4","ART DIRECTION",NA,"MOROCCO","Hans Dreier","NO"
"1930","4","ART DIRECTION",NA,"SVENGALI","Anton Grot","NO"
"1930","4","ART DIRECTION",NA,"WHOOPEE!","Richard Day","NO"
"1930","4","CINEMATOGRAPHY",NA,"CIMARRON","Edward Cronjager","NO"
"1930","4","CINEMATOGRAPHY",NA,"MOROCCO","Lee Garmes","NO"
"1930","4","CINEMATOGRAPHY",NA,"THE RIGHT TO LOVE","Charles Lang","NO"
"1930","4","CINEMATOGRAPHY",NA,"SVENGALI","Barney 'Chick' McGill","NO"
"1930","4","CINEMATOGRAPHY",NA,"TABU","Floyd Crosby","YES"
"1930","4","DIRECTING",NA,"CIMARRON","Wesley Ruggles","NO"
"1930","4","DIRECTING",NA,"A FREE SOUL","Clarence Brown","NO"
"1930","4","DIRECTING",NA,"THE FRONT PAGE","Lewis Milestone","NO"
"1930","4","DIRECTING",NA,"MOROCCO","Josef Von Sternberg","NO"
"1930","4","DIRECTING",NA,"SKIPPY","Norman Taurog","YES"
"1930","4","BEST PICTURE",NA,"CIMARRON","RKO Radio","YES"
"1930","4","BEST PICTURE",NA,"EAST LYNNE","Fox","NO"
"1930","4","BEST PICTURE",NA,"THE FRONT PAGE","The Caddo Company","NO"
"1930","4","BEST PICTURE",NA,"SKIPPY","Paramount Publix","NO"
"1930","4","BEST PICTURE",NA,"TRADER HORN","Metro-Goldwyn-Mayer","NO"
"1930","4","SOUND",NA,"SAMUEL GOLDWYN - UNITED ARTISTS STUDIO SOUND DEPARTMENT","","NO"
"1930","4","SOUND",NA,"METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT","","NO"
"1930","4","SOUND",NA,"PARAMOUNT PUBLIX STUDIO SOUND DEPARTMENT","","YES"
"1930","4","SOUND",NA,"RKO RADIO STUDIO SOUND DEPARTMENT","","NO"
"1930","4","WRITING",NA,"CIMARRON","Howard Estabrook","YES"
"1930","4","WRITING",NA,"THE CRIMINAL CODE","Seton I. Miller, Fred Niblo, Jr.","NO"
"1930","4","WRITING",NA,"HOLIDAY","Horace Jackson","NO"
"1930","4","WRITING",NA,"LITTLE CAESAR","Francis Faragoh, Robert N. Lee","NO"
"1930","4","WRITING",NA,"SKIPPY","Joseph L. Mankiewicz, Sam Mintz","NO"
"1930","4","WRITING",NA,"THE DAWN PATROL","John Monk Saunders","YES"
"1930","4","WRITING",NA,"THE DOORWAY TO HELL","Rowland Brown","NO"
"1930","4","WRITING",NA,"LAUGHTER","Harry d'Abbadie d'Arrast, Douglas Doty, Donald Ogden Stewart","NO"
"1930","4","WRITING",NA,"THE PUBLIC ENEMY","John Bright, Kubec Glasmon","NO"
"1930","4","WRITING",NA,"SMART MONEY","Lucien Hubbard, Joseph Jackson","NO"
"1930","4","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","ELECTRICAL RESEARCH PRODUCTS, INC., RCA-PHOTOPHONE, INC. AND RKO RADIO PICTURES, INC.,","","YES"
"1930","4","SCIENTIFIC AND TECHNICAL","Academy Award of Merit","DUPONT FILM MANUFACTURING CORP. AND EASTMAN KODAK COMPANY","","YES"
"1930","4","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","FOX FILM CORP.","","YES"
"1930","4","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","ELECTRICAL RESEARCH PRODUCTS, INC.","","YES"
"1930","4","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","RKO RADIO PICTURES, INC.","","YES"
"1930","4","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","RCA-PHOTOPHONE, INC.","","YES"
"1929","3","ACTOR","Leading Role","GEORGE ARLISS","Disraeli {'Benjamin Disraeli'}","YES"
"1929","3","ACTOR","Leading Role","GEORGE ARLISS","The Green Goddess {'Oxonian, the Rajah of Rukh'}","NO"
"1929","3","ACTOR","Leading Role","WALLACE BEERY","The Big House {''Machine Gun' Butch Schmidt'}","NO"
"1929","3","ACTOR","Leading Role","MAURICE CHEVALIER","The Big Pond {'Pierre Mirande'}; and The Love Parade {'Count Alfred Renard'}","NO"
"1929","3","ACTOR","Leading Role","RONALD COLMAN","Bulldog Drummond {'Hugh 'Bulldog' Drummond'}; and Condemned {'Michel'}","NO"
"1929","3","ACTOR","Leading Role","LAWRENCE TIBBETT","The Rogue Song {'Yegor'}","NO"
"1929","3","ACTRESS","Leading Role","NANCY CARROLL","The Devil's Holiday {'Hallie Hobart'}","NO"
"1929","3","ACTRESS","Leading Role","RUTH CHATTERTON","Sarah and Son {'Sarah Storm'}","NO"
"1929","3","ACTRESS","Leading Role","GRETA GARBO","Anna Christie {'Anna Christie'}; and Romance {'Madame Rita Cavallini'}","NO"
"1929","3","ACTRESS","Leading Role","NORMA SHEARER","The Divorcee {'Jerry'}","YES"
"1929","3","ACTRESS","Leading Role","NORMA SHEARER","Their Own Desire {'Lucia 'Lally' Marlett'}","NO"
"1929","3","ACTRESS","Leading Role","GLORIA SWANSON","The Trespasser {'Marion Donnell'}","NO"
"1929","3","ART DIRECTION",NA,"BULLDOG DRUMMOND","(William Cameron Menzies)","NO"
"1929","3","ART DIRECTION",NA,"KING OF JAZZ","Herman Rosse","YES"
"1929","3","ART DIRECTION",NA,"THE LOVE PARADE","(Hans Dreier)","NO"
"1929","3","ART DIRECTION",NA,"SALLY","(Jack Okey)","NO"
"1929","3","ART DIRECTION",NA,"THE VAGABOND KING","(Hans Dreier)","NO"
"1929","3","CINEMATOGRAPHY",NA,"ALL QUIET ON THE WESTERN FRONT","(Arthur Edeson)","NO"
